Date,Workout name,Workout type,Set number ,Exercise name,Equipment,Execution mode,Number of repetitions,Charge (kg),Rest time (sec),Remarks
01-05-2024,UPPER,UPPER BODY,2,Barbell Row,Barbell,bilateral,10.0,50.0,,
01-05-2024,UPPER,UPPER BODY,3,Barbell Row,Barbell,bilateral,10.0,50.0,,
04-05-2024,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,10.0,0.0,,Posing
04-05-2024,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,10.0,0.0,,Posing
04-05-2024,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,10.0,0.0,,Posing
04-05-2024,UPPER,UPPER BODY,4,Pull-Up,Rings,bilateral,10.0,0.0,,Posing
04-05-2024,UPPER,UPPER BODY,5,Pull-Up,Rings,bilateral,1.0,0.0,,Posing
04-05-2024,UPPER,UPPER BODY,1,Push-Up,Bodyweight,bilateral,2.0,0.0,,Posing
04-05-2024,UPPER,UPPER BODY,2,Push-Up,Bodyweight,bilateral,2.0,0.0,,Posing
04-05-2024,UPPER,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,9.0,28.0,,Posing
04-05-2024,UPPER,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,9.0,28.0,,Posing
04-05-2024,UPPER,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,8.0,28.0,,Posing
04-05-2024,UPPER,UPPER BODY,1,Barbell Row,Dumbell,bilateral,14.0,28.0,,Posing
04-05-2024,UPPER,UPPER BODY,2,Barbell Row,Dumbell,bilateral,16.0,28.0,,Posing
04-05-2024,UPPER,UPPER BODY,1,Tricep Extension,Cable,bilateral,10.0,22.0,,Posing
04-05-2024,UPPER,UPPER BODY,2,Tricep Extension,Cable,bilateral,10.0,22.0,,Posing
04-05-2024,UPPER,UPPER BODY,3,Tricep Extension,Cable,bilateral,10.0,22.0,,Posing
04-05-2024,UPPER,UPPER BODY,1,Hammer Curl,Dumbell,bilateral,10.0,18.0,,Posing
04-05-2024,UPPER,UPPER BODY,2,Hammer Curl,Dumbell,bilateral,10.0,18.0,,Posing
04-05-2024,UPPER,UPPER BODY,3,Hammer Curl,Dumbell,bilateral,10.0,18.0,,Posing
06-05-2024,LEGS,LOWER BODY,1,Squat,Dumbell,bilateral,9.0,26.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,2,Squat,Dumbell,bilateral,9.0,26.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,3,Squat,Dumbell,bilateral,9.0,26.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,4,Squat,Dumbell,bilateral,9.0,26.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,1,Lunges,Dumbell,unilateral,8.0,18.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,2,Lunges,Dumbell,unilateral,8.0,18.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,3,Lunges,Dumbell,unilateral,8.0,18.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,8.0,26.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,8.0,26.0,,Explosive RDLs
06-05-2024,LEGS,LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,8.0,26.0,,Explosive RDLs
07-05-2024,UPPER,UPPER BODY,1,Muscle-up,Rings,bilateral,2.0,0.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,1,Overhead Press,Dumbell,bilateral,8.0,20.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,2,Overhead Press,Dumbell,bilateral,8.0,20.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,3,Overhead Press,Dumbell,bilateral,8.0,20.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,4,Overhead Press,Dumbell,bilateral,8.0,20.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,8.0,0.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,8.0,0.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,6.0,0.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,1,Upright Row,Dumbell,bilateral,10.0,20.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,2,Upright Row,Dumbell,bilateral,10.0,20.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,3,Upright Row,Dumbell,bilateral,10.0,20.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,10.0,0.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,4,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,1,Tricep Extension,Cable,bilateral,8.0,22.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,2,Tricep Extension,Cable,bilateral,8.0,22.0,,Avec Mesh et Enzo
07-05-2024,UPPER,UPPER BODY,3,Tricep Extension,Cable,bilateral,8.0,22.0,,Avec Mesh et Enzo
10-05-2024,SBD,FULL BODY,1,Bench Press,Barbell,bilateral,1.0,95.0,,Total: 390 kg
10-05-2024,SBD,FULL BODY,2,Bench Press,Barbell,bilateral,1.0,97.5,,Total: 390 kg
10-05-2024,SBD,FULL BODY,1,Squat,Barbell,bilateral,1.0,120.0,,Total: 390 kg
10-05-2024,SBD,FULL BODY,2,Squat,Barbell,bilateral,1.0,125.0,,Total: 390 kg
10-05-2024,SBD,FULL BODY,3,Squat,Barbell,bilateral,1.0,130.0,,Total: 390 kg
10-05-2024,SBD,FULL BODY,1,Deadlift,Barbell,bilateral,1.0,130.0,,Total: 390 kg
10-05-2024,SBD,FULL BODY,2,Deadlift,Barbell,bilateral,1.0,145.0,,Total: 390 kg
10-05-2024,SBD,FULL BODY,3,Deadlift,Barbell,bilateral,1.0,155.0,,Total: 390 kg
10-05-2024,SBD,FULL BODY,4,Deadlift,Barbell,bilateral,1.0,165.0,,Total: 390 kg
11-05-2024,UPPER,UPPER BODY,1,Muscle-up,Rings,bilateral,2.0,0.0,,
11-05-2024,UPPER,UPPER BODY,2,Muscle-up,Rings,bilateral,2.0,0.0,,
11-05-2024,UPPER,UPPER BODY,3,Muscle-up,Rings,bilateral,3.0,0.0,,
11-05-2024,UPPER,UPPER BODY,1,Overhead Press,Dumbell,bilateral,10.0,22.0,,
11-05-2024,UPPER,UPPER BODY,2,Overhead Press,Dumbell,bilateral,10.0,22.0,,
11-05-2024,UPPER,UPPER BODY,3,Overhead Press,Dumbell,bilateral,10.0,22.0,,
11-05-2024,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,10.0,12.0,,
11-05-2024,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,10.0,12.0,,
11-05-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,10.0,12.0,,
11-05-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,10.0,12.0,,
15-05-2024,LEGS,LOWER BODY,1,Squat,Barbell,bilateral,5.0,90.0,,
15-05-2024,LEGS,LOWER BODY,2,Squat,Barbell,bilateral,5.0,90.0,,
15-05-2024,LEGS,LOWER BODY,3,Squat,Barbell,bilateral,5.0,90.0,,
15-05-2024,LEGS,LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,6.0,34.0,,
15-05-2024,LEGS,LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,6.0,34.0,,
15-05-2024,LEGS,LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,1.0,34.0,,
15-05-2024,LEGS,LOWER BODY,1,Hack Squat,Barbell,bilateral,6.0,60.0,,
15-05-2024,LEGS,LOWER BODY,2,Hack Squat,Barbell,bilateral,6.0,60.0,,
15-05-2024,LEGS,LOWER BODY,3,Hack Squat,Barbell,bilateral,6.0,60.0,,
16-05-2024,UPPER,UPPER BODY,1,Bench Press,Barbell,bilateral,4.0,85.0,,
16-05-2024,UPPER,UPPER BODY,2,Bench Press,Barbell,bilateral,6.0,80.0,,
16-05-2024,UPPER,UPPER BODY,3,Bench Press,Barbell,bilateral,8.0,75.0,,
16-05-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,7.0,15.0,,
16-05-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,7.0,15.0,,
16-05-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,10.0,0.0,,
16-05-2024,UPPER,UPPER BODY,1,Overhead Press,Dumbell,bilateral,8.0,20.0,,
16-05-2024,UPPER,UPPER BODY,2,Overhead Press,Dumbell,bilateral,8.0,20.0,,
16-05-2024,UPPER,UPPER BODY,3,Overhead Press,Dumbell,bilateral,8.0,20.0,,
16-05-2024,UPPER,UPPER BODY,1,Hammer Curl,Dumbell,bilateral,8.0,16.0,,
16-05-2024,UPPER,UPPER BODY,2,Hammer Curl,Dumbell,bilateral,8.0,16.0,,
16-05-2024,UPPER,UPPER BODY,3,Hammer Curl,Dumbell,bilateral,8.0,16.0,,
03-08-2024,UPPER,UPPER BODY,1,Pull-Up,Bodyweight,bilateral,7.0,20.0,,
03-08-2024,UPPER,UPPER BODY,2,Pull-Up,Bodyweight,bilateral,10.0,10.0,,
03-08-2024,UPPER,UPPER BODY,3,Pull-Up,Bodyweight,bilateral,10.0,10.0,,
03-08-2024,UPPER,UPPER BODY,4,Pull-Up,Bodyweight,bilateral,10.0,10.0,,
03-08-2024,UPPER,UPPER BODY,5,Pull-Up,Bodyweight,bilateral,12.0,0.0,,
03-08-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,8.0,20.0,,
03-08-2024,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,8.0,20.0,,
03-08-2024,UPPER,UPPER BODY,3,Dips,Bodyweight,bilateral,8.0,20.0,,
03-08-2024,UPPER,UPPER BODY,4,Dips,Bodyweight,bilateral,12.0,0.0,,
03-08-2024,UPPER,UPPER BODY,1,Overhead Press,Dumbell,unilateral,10.0,14.0,,
03-08-2024,UPPER,UPPER BODY,2,Overhead Press,Dumbell,unilateral,10.0,14.0,,
03-08-2024,UPPER,UPPER BODY,3,Overhead Press,Dumbell,unilateral,10.0,14.0,,
03-08-2024,UPPER,UPPER BODY,4,Overhead Press,Dumbell,unilateral,10.0,14.0,,
03-08-2024,UPPER,UPPER BODY,1,Barbell Row,Dumbell,unilateral,10.0,24.0,,
03-08-2024,UPPER,UPPER BODY,2,Barbell Row,Dumbell,unilateral,10.0,24.0,,
03-08-2024,UPPER,UPPER BODY,3,Barbell Row,Dumbell,unilateral,10.0,24.0,,
03-08-2024,UPPER,UPPER BODY,1,Hammer Curl,Dumbell,bilateral,8.0,18.0,,
03-08-2024,UPPER,UPPER BODY,2,Hammer Curl,Dumbell,bilateral,8.0,18.0,,
03-08-2024,UPPER,UPPER BODY,3,Hammer Curl,Dumbell,bilateral,8.0,18.0,,
03-08-2024,UPPER,UPPER BODY,4,Hammer Curl,Dumbell,bilateral,8.0,18.0,,
03-08-2024,UPPER,UPPER BODY,1,Skull Crusher,Barbell,bilateral,8.0,14.0,,
03-08-2024,UPPER,UPPER BODY,2,Skull Crusher,Barbell,bilateral,8.0,14.0,,
03-08-2024,UPPER,UPPER BODY,3,Skull Crusher,Barbell,bilateral,8.0,14.0,,
03-08-2024,UPPER,UPPER BODY,4,Skull Crusher,Barbell,bilateral,8.0,14.0,,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,7.0,36.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,7.0,36.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,10.0,32.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,4,Incline Bench Press,Dumbell,bilateral,10.0,32.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,1,Pull-Up,Rings,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,2,Pull-Up,Rings,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,3,Pull-Up,Rings,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,4,Pull-Up,Rings,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,1,Dips,Bodyweight,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,2,Dips,Bodyweight,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,3,Dips,Bodyweight,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,4,Dips,Bodyweight,bilateral,10.0,0.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,1,Upright Row,Dumbell,bilateral,10.0,22.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,2,Upright Row,Dumbell,bilateral,10.0,22.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,3,Upright Row,Dumbell,bilateral,10.0,22.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,4,Upright Row,Dumbell,bilateral,10.0,22.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,1.0,
05-08-2024,Montag avec Val/Kellyan,UPPER BODY,4,Dumbbell Curl,Dumbell,bilateral,8.0,12.0,1.0,
07-08-2024,LEGS,LOWER BODY,1,Bulgarian Split Squat,Dumbell,unilateral,8.0,22.0,,Montag
07-08-2024,LEGS,LOWER BODY,2,Bulgarian Split Squat,Dumbell,unilateral,8.0,22.0,,Montag
07-08-2024,LEGS,LOWER BODY,3,Bulgarian Split Squat,Dumbell,unilateral,8.0,22.0,,Montag
07-08-2024,LEGS,LOWER BODY,4,Bulgarian Split Squat,Dumbell,unilateral,8.0,22.0,,Montag
07-08-2024,LEGS,LOWER BODY,1,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,,Montag
07-08-2024,LEGS,LOWER BODY,2,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,,Montag
07-08-2024,LEGS,LOWER BODY,3,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,,Montag
07-08-2024,LEGS,LOWER BODY,4,Romanian Deadlift,Dumbell,bilateral,12.0,26.0,,Montag
07-08-2024,LEGS,LOWER BODY,1,Calf Raise,Bodyweight,unilateral,15.0,0.0,,Montag
07-08-2024,LEGS,LOWER BODY,2,Calf Raise,Bodyweight,unilateral,15.0,0.0,,Montag
07-08-2024,LEGS,LOWER BODY,3,Calf Raise,Bodyweight,unilateral,15.0,0.0,,Montag
09-08-2024,UPPER (Montag),UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,8.0,30.0,,
09-08-2024,UPPER (Montag),UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,7.0,30.0,,
09-08-2024,UPPER (Montag),UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,6.0,30.0,,
09-08-2024,UPPER (Montag),UPPER BODY,1,Pull-Up,Bodyweight,bilateral,8.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,2,Pull-Up,Bodyweight,bilateral,8.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,3,Pull-Up,Bodyweight,bilateral,8.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,4,Pull-Up,Bodyweight,bilateral,8.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,1,Dips,Rings,bilateral,11.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,2,Dips,Rings,bilateral,11.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,3,Dips,Rings,bilateral,11.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,4,Dips,Rings,bilateral,11.0,0.0,,
09-08-2024,UPPER (Montag),UPPER BODY,1,Overhead Press,Dumbell,unilateral,6.0,16.0,,
09-08-2024,UPPER (Montag),UPPER BODY,2,Overhead Press,Dumbell,unilateral,6.0,16.0,,
09-08-2024,UPPER (Montag),UPPER BODY,3,Overhead Press,Dumbell,unilateral,6.0,16.0,,
09-08-2024,UPPER (Montag),UPPER BODY,4,Overhead Press,Dumbell,bilateral,8.0,16.0,,
09-08-2024,UPPER (Montag),UPPER BODY,5,Overhead Press,Dumbell,bilateral,8.0,16.0,,
09-08-2024,UPPER (Montag),UPPER BODY,6,Overhead Press,Dumbell,bilateral,8.0,16.0,,
12-08-2024,UPPER,UPPER BODY,1,Incline Bench Press,Dumbell,bilateral,8.0,32.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,2,Incline Bench Press,Dumbell,bilateral,8.0,32.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,3,Incline Bench Press,Dumbell,bilateral,8.0,32.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,4,Incline Bench Press,Dumbell,bilateral,6.0,32.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,10.0,,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,9.0,,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,10.0,,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,1,Dips,Bodyweight,bilateral,10.0,,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,2,Dips,Bodyweight,bilateral,10.0,,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,1,Overhead Press,Dumbell,unilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,2,Overhead Press,Dumbell,unilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,3,Overhead Press,Dumbell,unilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,4,Overhead Press,Dumbell,unilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,1,Lateral Raise,Dumbell,bilateral,12.0,8.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,2,Lateral Raise,Dumbell,bilateral,12.0,8.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,3,Lateral Raise,Dumbell,bilateral,12.0,8.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,1,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,2,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,3,Skull Crusher,Dumbell,bilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,1,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,2,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Avec Kellyan
12-08-2024,UPPER,UPPER BODY,3,Dumbbell Curl,Dumbell,bilateral,8.0,14.0,,Avec Kellyan
14-08-2024,UPPER,UPPER BODY,1,Overhead Press,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,2,Overhead Press,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,3,Overhead Press,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,4,Overhead Press,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,1,Pull-Up,Rings,bilateral,10.0,0.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,2,Pull-Up,Rings,bilateral,10.0,0.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,3,Pull-Up,Rings,bilateral,10.0,0.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,4,Pull-Up,Rings,bilateral,10.0,0.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,1,Upright Row,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,2,Upright Row,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,3,Upright Row,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,4,Upright Row,Dumbell,bilateral,10.0,20.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,1,Hammer Curl,Dumbell,bilateral,8.0,16.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,2,Hammer Curl,Dumbell,bilateral,8.0,16.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,3,Hammer Curl,Dumbell,bilateral,8.0,16.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,4,Hammer Curl,Dumbell,bilateral,8.0,16.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,1,Skull Crusher,Dumbell,bilateral,8.0,14.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,2,Skull Crusher,Dumbell,bilateral,8.0,14.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,3,Skull Crusher,Dumbell,bilateral,8.0,14.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,4,Skull Crusher,Dumbell,bilateral,8.0,14.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,1,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,2,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,3,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,1.0,Relevé de jambes 3*8
14-08-2024,UPPER,UPPER BODY,4,Bent-Over Lateral Raise,Dumbell,bilateral,10.0,10.0,1.0,Relevé de jambes 3*8
15-08-2024,Lower Body Workout,LOWER BODY,1,Lunges,Dumbell,unilateral,10.0,,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,2,Lunges,Dumbell,unilateral,10.0,,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,3,Lunges,Dumbell,unilateral,10.0,,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,4,Lunges,Dumbell,unilateral,10.0,,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,1,Deadlift,Barbell,bilateral,10.0,26.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,2,Deadlift,Barbell,bilateral,10.0,26.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,3,Deadlift,Barbell,bilateral,10.0,26.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,4,Deadlift,Barbell,bilateral,10.0,26.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,1,Calf Raise,Bodyweight,unilateral,10.0,10.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,2,Calf Raise,Bodyweight,unilateral,10.0,10.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,3,Calf Raise,Bodyweight,unilateral,10.0,10.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,4,Calf Raise,Bodyweight,unilateral,10.0,10.0,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,1,Pistol Squat,Bodyweight,unilateral,12.0,,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,2,Pistol Squat,Bodyweight,unilateral,12.0,,,Full flexion knees.
15-08-2024,Lower Body Workout,LOWER BODY,3,Pistol Squat,Bodyweight,unilateral,12.0,,,Full flexion knees.
18-08-2024,UPPER (FP Bègles),UPPER BODY,1,Overhead Press,Machine,bilateral,10.0,37.5,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,2,Overhead Press,Machine,bilateral,10.0,37.5,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,3,Overhead Press,Machine,bilateral,8.0,37.5,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,4,Overhead Press,Machine,bilateral,12.0,30.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,1,Incline Bench Press,Machine,bilateral,11.0,30.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,2,Incline Bench Press,Machine,bilateral,10.0,30.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,3,Incline Bench Press,Machine,bilateral,8.0,30.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,1,Lat Pulldown,Machine,unilateral,10.0,50.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,2,Lat Pulldown,Machine,unilateral,10.0,50.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,3,Lat Pulldown,Machine,unilateral,10.0,50.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,4,Lat Pulldown,Machine,unilateral,10.0,50.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,1,Face Pull,Cable,bilateral,12.0,16.5,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,2,Face Pull,Cable,bilateral,12.0,16.5,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,3,Face Pull,Cable,bilateral,15.0,16.5,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,1,Lateral Raise,Dumbell,bilateral,8.0,16.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,2,Lateral Raise,Dumbell,bilateral,8.0,16.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,3,Lateral Raise,Dumbell,bilateral,8.0,16.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,1,Skull Crusher,Dumbell,bilateral,10.0,12.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,2,Skull Crusher,Dumbell,bilateral,10.0,12.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,3,Skull Crusher,Dumbell,bilateral,10.0,12.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,1,Dumbbell Curl,Cable,unilateral,10.0,10.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,2,Dumbbell Curl,Cable,unilateral,10.0,10.0,60.0,
18-08-2024,UPPER (FP Bègles),UPPER BODY,3,Dumbbell Curl,Cable,unilateral,10.0,10.0,60.0,
